p1_hp,p2_hp,distancia,p1_last1_atk,p1_last1_def,p1_last1_grb,p1_last2_atk,p1_last2_def,p1_last2_grb,p2_last1_action,y_target
0.647495687,0.0627345741,0.890572727,0,0,1,0,0,1,0.0,0
0.883598387,0.851222038,0.990937829,1,0,0,0,0,1,1.0,2
0.74831748,0.944730222,0.356973797,0,0,1,0,0,1,0.0,0
0.813306868,0.672780275,0.292143852,0,0,1,1,0,0,0.5,1
0.317932844,0.269864798,0.218770966,0,0,1,1,0,0,0.0,1
0.218567565,0.289157242,0.823816478,0,1,0,0,0,1,1.0,2
0.763083994,0.493263245,0.209207475,0,0,1,0,1,0,0.0,1
0.816492975,0.902939498,0.924090147,0,0,1,0,1,0,1.0,2
0.99097991,0.19211778,0.667350352,0,1,0,1,0,0,0.5,2
0.441986799,0.834675014,0.897127807,0,1,0,0,0,1,0.5,0
0.40341717,0.326737672,0.554009855,1,0,0,0,1,0,0.0,1
0.787592292,0.818156838,0.690679848,1,0,0,1,0,0,0.5,1
0.373763353,0.924257636,0.619458079,0,1,0,1,0,0,0.5,0
0.93421948,0.45611918,0.831195474,0,1,0,1,0,0,0.0,1
0.865492105,0.396798134,0.835860789,0,1,0,1,0,0,1.0,1
0.457544327,0.812110245,0.589793026,0,1,0,0,0,1,0.0,2
0.763327539,0.553008735,0.632507622,0,1,0,1,0,0,0.0,2
0.766815722,0.700226605,0.921875894,1,0,0,0,1,0,1.0,1
0.147967681,0.641687751,0.929866493,0,1,0,0,0,1,0.5,2
0.907425284,0.195244402,0.664249778,0,1,0,1,0,0,0.0,2
0.529989779,0.852550864,0.00775427837,1,0,0,0,1,0,0.0,1
0.835134566,0.235986352,0.104411215,0,0,1,0,1,0,1.0,0
0.35404712,0.935668051,0.857942522,1,0,0,0,1,0,0.0,1
0.900747061,0.288042724,0.0847141147,1,0,0,0,0,1,1.0,2
0.419741601,0.747186899,0.213519186,0,1,0,0,0,1,0.0,1
0.0602957681,0.32042262,0.230546683,0,0,1,0,1,0,0.0,2
0.910112858,0.351896137,0.600234747,1,0,0,0,0,1,1.0,1
0.136722341,0.344501764,0.576632798,0,0,1,1,0,0,1.0,2
0.353347957,0.76049763,0.289417535,1,0,0,1,0,0,0.0,1
0.952558875,0.578974366,0.207611367,0,1,0,1,0,0,1.0,0
0.95307678,0.888804853,0.76453203,1,0,0,0,0,1,0.0,2
0.594766021,0.342004091,0.935456157,1,0,0,0,0,1,1.0,1
0.650245368,0.707392871,0.0528056808,1,0,0,0,0,1,0.5,0
0.476023257,0.765301168,0.133180469,0,0,1,0,1,0,0.5,0
0.32855022,0.193908006,0.642163992,0,0,1,1,0,0,0.5,0
0.362231314,0.430559903,0.804441452,0,1,0,0,1,0,0.5,2
0.688892543,0.508676648,0.791188657,0,0,1,0,1,0,0.0,1
0.764755785,0.387903035,0.71968317,0,0,1,1,0,0,0.0,1
0.802000105,0.35600698,0.887427926,0,0,1,0,0,1,0.5,1
0.800137222,0.702098906,0.217348874,0,1,0,0,1,0,0.5,0
0.136645794,0.255073071,0.107290946,0,1,0,0,1,0,0.5,2
0.519699275,0.72392118,0.615362942,0,1,0,0,0,1,1.0,0
0.104680821,0.938291967,0.822275877,0,1,0,0,0,1,0.0,2
0.572052419,0.586937666,0.582043588,1,0,0,1,0,0,0.5,1
0.46945399,0.630862534,0.962997496,0,1,0,0,1,0,0.5,1
0.893318951,0.115486071,0.795564473,0,1,0,1,0,0,0.0,2
0.383369267,0.871253073,0.700791776,1,0,0,0,1,0,0.5,0
0.161213666,0.321175396,0.0602572896,1,0,0,1,0,0,0.5,2
0.185842097,0.634298623,0.107742235,0,0,1,1,0,0,0.0,2
0.773435116,0.980156541,0.784837604,0,0,1,0,0,1,0.0,2
0.637307167,0.615727484,0.198237926,0,1,0,0,1,0,1.0,0
0.146066546,0.738474011,0.0288351756,0,0,1,1,0,0,0.0,1
0.129901469,0.473053634,0.910760701,1,0,0,0,0,1,0.5,2
0.715920687,0.107347548,0.890805364,0,0,1,0,0,1,0.0,1
0.11912486,0.807719409,0.218483821,0,0,1,0,0,1,0.0,2
0.830767035,0.0832488984,0.780206263,0,1,0,0,1,0,0.5,1
0.720930099,0.715624928,0.0479796603,1,0,0,1,0,0,0.0,1
0.127281338,0.071775496,0.285057992,1,0,0,0,1,0,1.0,2
0.130595833,0.869189978,0.623666883,0,0,1,0,1,0,0.0,2
0.987307608,0.199754238,0.763179004,0,0,1,0,0,1,0.0,0
0.405557245,0.538557947,0.0103991888,0,0,1,0,1,0,0.5,0
0.40211004,0.617293179,0.326208621,0,1,0,0,1,0,1.0,1
0.822159588,0.484668136,0.214345559,0,0,1,1,0,0,1.0,1
0.949886143,0.373725325,0.998780429,0,0,1,0,0,1,0.0,1
0.986701012,0.494423568,0.670982242,0,1,0,0,0,1,1.0,2
0.765709281,0.345844954,0.405671448,1,0,0,1,0,0,0.5,1
0.407446593,0.466216236,0.0756525993,0,1,0,0,1,0,0.0,0
0.129325688,0.390967339,0.598670244,0,0,1,1,0,0,1.0,1
0.788289547,0.587894559,0.64170146,0,0,1,1,0,0,0.5,1
0.580484033,0.276027948,0.816405952,1,0,0,0,1,0,0.5,1
0.453010917,0.989223719,0.288576841,0,1,0,0,0,1,0.5,1
0.91103667,0.525826454,0.981428087,0,0,1,1,0,0,0.0,1
0.155637607,0.234453976,0.439465731,1,0,0,0,1,0,0.5,0
0.517993867,0.503213406,0.295943767,0,0,1,0,0,1,0.5,2
0.0607859641,0.87309438,0.34844932,1,0,0,1,0,0,0.0,0
0.495227605,0.0707164556,0.519586027,0,0,1,1,0,0,0.0,1
0.10348811,0.695576429,0.936701536,0,0,1,0,0,1,0.5,0
0.162877023,0.570569396,0.735158801,1,0,0,1,0,0,0.0,0
0.161649927,0.211080089,0.577109635,1,0,0,1,0,0,1.0,2
0.666749775,0.826602638,0.162810385,0,0,1,0,1,0,0.0,0
0.75874263,0.400440395,0.14935331,1,0,0,1,0,0,0.5,1
0.604200304,0.329111934,0.502196908,0,0,1,1,0,0,0.0,0
0.964063942,0.836718917,0.728708684,0,0,1,0,1,0,0.0,1
0.406127065,0.656598806,0.751012146,0,1,0,0,1,0,0.5,0
0.321426481,0.903346121,0.225914389,0,0,1,0,0,1,0.5,0
0.875169158,0.648389518,0.100099511,0,0,1,0,0,1,0.0,0
0.262416035,0.753776789,0.384460986,1,0,0,0,0,1,1.0,0
0.965061426,0.844623625,0.918172538,0,1,0,0,1,0,1.0,1
0.0615467504,0.10200265,0.545367241,1,0,0,1,0,0,0.5,2
0.971384883,0.787246525,0.320099771,1,0,0,1,0,0,1.0,1
0.091001913,0.633021176,0.323637664,0,0,1,1,0,0,0.0,1
0.896585941,0.116032407,0.132087052,0,0,1,1,0,0,0.5,2
0.551316082,0.533149004,0.473223746,0,0,1,0,1,0,0.0,2
0.993316531,0.128335178,0.791362703,1,0,0,0,0,1,1.0,2
0.120106734,0.749149859,0.968558669,1,0,0,0,0,1,1.0,0
0.576161563,0.569176614,0.50159502,0,0,1,0,0,1,1.0,0
0.970837414,0.955894887,0.167214915,1,0,0,0,1,0,0.5,0
0.546942949,0.223978609,0.682950377,0,1,0,0,0,1,1.0,1
0.647928715,0.625731766,0.756791353,0,1,0,0,1,0,0.5,1
0.710961282,0.251003027,0.071699746,0,1,0,1,0,0,0.5,0
0.481813997,0.633361757,0.850139141,1,0,0,0,1,0,0.5,1
0.646180153,0.736517191,0.829322398,0,1,0,0,1,0,0.5,1
0.605098605,0.736189127,0.472541064,0,0,1,0,0,1,0.5,1
0.906100094,0.824320316,0.56042254,0,0,1,1,0,0,0.5,1
0.0931740627,0.860872746,0.713408053,0,0,1,0,1,0,1.0,2
0.316915035,0.123408139,0.676748097,0,1,0,0,1,0,0.5,0
0.952890933,0.376103789,0.0165359788,0,1,0,0,1,0,0.0,0
0.895750582,0.702766418,0.122435302,1,0,0,0,1,0,0.0,0
0.482873917,0.523656964,0.162590548,0,0,1,0,0,1,0.0,2
0.639125943,0.231142148,0.755675912,1,0,0,0,0,1,1.0,1
0.313512117,0.575074077,0.440083563,0,1,0,0,0,1,0.5,2
0.228715107,0.437063873,0.545502603,1,0,0,1,0,0,1.0,2
0.490513474,0.420536369,0.772687435,0,0,1,0,0,1,1.0,2
0.385684609,0.819266021,0.340982258,1,0,0,0,1,0,0.5,1
0.604473293,0.437218428,0.748890221,1,0,0,0,1,0,1.0,1
0.123847902,0.0751317814,0.442299277,0,1,0,1,0,0,0.5,0
0.975675046,0.105160169,0.377180189,0,1,0,1,0,0,0.5,2
0.98690021,0.863431811,0.333037257,0,1,0,0,1,0,0.5,1
0.713253617,0.962570786,0.964944839,0,1,0,0,0,1,0.0,1
0.559291542,0.70398885,0.771973431,0,0,1,0,0,1,0.5,2
0.344051242,0.396149874,0.0201959405,0,0,1,0,1,0,0.5,0
0.823105276,0.941670299,0.957415462,1,0,0,1,0,0,1.0,1
0.700494587,0.679662943,0.77543962,0,0,1,0,1,0,0.0,1
0.204486087,0.852116883,0.14917472,1,0,0,1,0,0,1.0,1
0.915380836,0.777559698,0.0763381273,0,1,0,0,0,1,1.0,2
0.831410408,0.410182357,0.308194101,1,0,0,0,0,1,0.0,0
0.952309906,0.50476712,0.624181509,1,0,0,0,1,0,1.0,1
0.739433527,0.22682555,0.61654669,0,0,1,0,0,1,1.0,1
0.632744431,0.32741341,0.275850117,1,0,0,0,1,0,0.5,2
0.447330892,0.789219379,0.445674986,0,0,1,0,1,0,0.0,1
0.936092079,0.899279475,0.211890161,1,0,0,1,0,0,0.0,1
0.872760713,0.738237381,0.0505786836,0,0,1,0,1,0,0.0,0
0.0929577351,0.491915017,0.516970456,0,1,0,0,1,0,1.0,2
0.0750486255,0.132183805,0.346991122,0,0,1,0,0,1,1.0,2
0.407640189,0.104100548,0.542882442,0,1,0,1,0,0,0.0,2
0.820025682,0.40560928,0.946507335,0,0,1,1,0,0,1.0,1
0.987912297,0.490630627,0.143370315,0,1,0,1,0,0,0.0,2
0.192896053,0.628664613,0.0019620182,0,1,0,0,0,1,1.0,2
0.614424169,0.056165047,0.0768782124,0,0,1,1,0,0,0.0,2
0.41184631,0.990236759,0.462708294,0,1,0,0,0,1,0.0,2
0.971418679,0.39574194,0.706932008,1,0,0,1,0,0,1.0,1
0.850012958,0.855689943,0.580763578,1,0,0,0,1,0,0.0,1
0.846412241,0.55821836,0.494894594,0,1,0,1,0,0,0.0,2
0.49525851,0.173917487,0.353963137,0,1,0,0,0,1,0.5,1
0.444078535,0.807687283,0.309974164,0,1,0,0,0,1,0.0,1
0.309736729,0.72433573,0.376286179,0,0,1,0,1,0,0.0,1
0.103556722,0.551064253,0.61163497,1,0,0,0,1,0,0.5,0
0.871486247,0.538825452,0.16775395,0,1,0,0,0,1,0.0,2
0.822255969,0.133105621,0.771362066,0,1,0,1,0,0,0.0,2
0.999731779,0.673056483,0.575253248,0,0,1,0,1,0,0.5,0
0.996805012,0.915682912,0.269156367,1,0,0,0,1,0,1.0,2
0.577660143,0.138582677,0.501152992,0,1,0,1,0,0,0.0,2
0.780538023,0.300335884,0.962778687,1,0,0,0,0,1,1.0,1
0.947527468,0.907192588,0.0204915293,0,0,1,0,1,0,0.0,2
0.857165039,0.320126712,0.199522644,1,0,0,0,1,0,0.0,0
0.284980685,0.671246469,0.448380232,0,1,0,0,0,1,1.0,0
0.478016943,0.558077276,0.638439715,0,1,0,1,0,0,0.5,1
0.172701448,0.616511226,0.212228268,1,0,0,1,0,0,0.5,2
0.956348479,0.444999456,0.931403935,0,0,1,0,1,0,0.0,1
0.625865877,0.334991902,0.642571986,0,0,1,0,0,1,0.5,0
0.267210662,0.0961067751,0.877431929,0,0,1,1,0,0,0.0,1
0.688115656,0.757066905,0.329317927,0,0,1,0,0,1,0.0,0
0.637221813,0.758788764,0.828953922,0,1,0,0,1,0,1.0,2
0.390254587,0.68718946,0.378219217,1,0,0,1,0,0,1.0,1
0.15787971,0.661452115,0.252751768,0,1,0,0,0,1,0.5,2
0.68799454,0.281531274,0.911655366,1,0,0,0,0,1,1.0,1
0.544292331,0.0712276846,0.0922184736,1,0,0,0,1,0,0.0,1
0.783702493,0.818279624,0.942888796,0,0,1,1,0,0,0.5,1
0.5441553,0.516581595,0.458515197,0,0,1,0,1,0,1.0,0
0.859572411,0.341496229,0.992625475,1,0,0,0,1,0,0.5,1
0.574311495,0.146835312,0.53959465,1,0,0,1,0,0,0.5,1
0.582891047,0.109585509,0.757488191,1,0,0,0,0,1,0.0,1
0.882820904,0.381423384,0.00707101636,0,1,0,0,0,1,0.5,0
0.433308721,0.814500213,0.496666819,1,0,0,0,0,1,0.0,2
0.17731446,0.922787547,0.737453461,0,1,0,1,0,0,0.0,2
0.0773435459,0.901913822,0.78282702,1,0,0,0,1,0,0.5,1
0.767380416,0.9240008,0.158048585,0,0,1,0,0,1,1.0,0
0.639294088,0.912339091,0.418970942,1,0,0,0,0,1,1.0,0
0.718875766,0.550863504,0.419071972,1,0,0,1,0,0,0.5,1
0.252315968,0.258444846,0.10364081,0,1,0,1,0,0,0.0,2
0.179552898,0.808144271,0.443045497,1,0,0,0,1,0,0.0,2
0.063817434,0.25302732,0.807092965,0,1,0,0,1,0,0.5,2
0.38305819,0.303846925,0.300180733,0,1,0,0,0,1,0.5,2
0.610421777,0.271591604,0.432574511,0,0,1,0,0,1,1.0,2
0.42263183,0.539233267,0.96095866,0,0,1,1,0,0,0.0,2
0.465601176,0.355736136,0.0317080766,0,0,1,0,1,0,0.0,1
0.908950746,0.196448252,0.59152174,0,0,1,0,0,1,0.5,0
0.380842686,0.480514735,0.743436098,0,1,0,1,0,0,0.0,1
0.538290024,0.88021189,0.760882437,1,0,0,0,1,0,0.5,2
0.79447037,0.59202522,0.715938032,0,1,0,0,1,0,0.0,1
0.426715642,0.884418845,0.726451457,0,0,1,0,1,0,1.0,1
0.640982389,0.236078575,0.0590126663,1,0,0,1,0,0,0.0,1
0.869245529,0.208625183,0.534136593,0,1,0,0,1,0,0.5,2
0.952044606,0.596798241,0.782969058,1,0,0,1,0,0,0.5,1
0.189719811,0.490162462,0.0940650478,0,1,0,1,0,0,0.0,2
0.930258214,0.677164018,0.0120499227,1,0,0,1,0,0,1.0,1
0.517510474,0.804895461,0.814561844,1,0,0,0,1,0,1.0,1
0.295332164,0.76374191,0.7122944,0,0,1,0,0,1,1.0,1
0.486178964,0.94514811,0.412206411,0,0,1,0,0,1,0.5,1
0.981030941,0.428343594,0.940396428,1,0,0,1,0,0,0.5,1
0.517987192,0.246067405,0.766598105,1,0,0,1,0,0,1.0,1
0.362314016,0.573367,0.967860937,0,0,1,0,0,1,0.0,1
0.651730835,0.155205965,0.929315269,0,1,0,0,1,0,0.0,2
0.27813834,0.324408561,0.481293589,1,0,0,0,0,1,0.0,1
0.122070163,0.247493654,0.754709005,0,1,0,0,0,1,0.0,2
0.172435731,0.42673552,0.66919136,0,0,1,0,1,0,0.5,1
0.17164354,0.155655742,0.811445236,1,0,0,1,0,0,1.0,2
0.194307566,0.0802496597,0.787688375,0,1,0,0,0,1,1.0,2
0.181885809,0.673954308,0.153231964,0,0,1,1,0,0,0.0,0
0.658831,0.629736543,0.233735532,1,0,0,0,1,0,1.0,1
0.222786084,0.722940981,0.265731573,0,1,0,0,1,0,0.5,2
0.378383905,0.677367091,0.818498552,1,0,0,0,1,0,0.0,1
0.901948988,0.158579946,0.810741723,0,1,0,0,1,0,1.0,2
0.500263572,0.326524943,0.49533534,0,1,0,0,1,0,0.5,2
0.684179842,0.173050284,0.580832243,1,0,0,1,0,0,1.0,1
0.213703871,0.85082376,0.826922178,0,0,1,0,1,0,0.5,2
0.232674569,0.759558499,0.312593609,1,0,0,1,0,0,1.0,2
0.0888251886,0.241450652,0.0501787774,0,0,1,0,1,0,1.0,2
0.210488304,0.374243766,0.482596427,0,1,0,1,0,0,0.5,2
0.314660817,0.968284249,0.913717151,0,1,0,0,1,0,1.0,1
0.218159959,0.614451408,0.790468276,0,1,0,0,1,0,0.0,1
0.134267405,0.811097801,0.366617292,0,0,1,1,0,0,1.0,0
0.164604083,0.301361471,0.0647713616,0,1,0,0,0,1,1.0,2
0.487739831,0.249550268,0.636919498,1,0,0,0,1,0,0.5,1
0.246017039,0.794721067,0.834490776,0,1,0,1,0,0,0.0,2
0.396056354,0.701578856,0.664948583,0,0,1,1,0,0,1.0,1
0.528246403,0.696929038,0.425074667,0,0,1,0,0,1,1.0,2
0.705875099,0.575002849,0.123353615,1,0,0,0,1,0,1.0,0
0.0873465315,0.585399449,0.910774231,1,0,0,0,0,1,1.0,2
0.809439898,0.748912632,0.275958329,0,0,1,1,0,0,0.5,2
0.646505356,0.306502342,0.224287033,0,0,1,0,1,0,1.0,2
0.127671078,0.385130048,0.815976679,1,0,0,0,0,1,0.5,2
0.879899681,0.878054917,0.981219947,1,0,0,0,1,0,0.0,1
0.924828768,0.343421936,0.660160244,1,0,0,1,0,0,0.5,1
0.108024061,0.568994105,0.624810517,1,0,0,0,0,1,0.0,0
0.31303376,0.717507482,0.319430858,0,0,1,1,0,0,0.0,2
0.815891206,0.999928594,0.0204134509,0,1,0,1,0,0,0.0,0
0.760846734,0.463526756,0.191797867,0,0,1,0,0,1,1.0,2
0.225294963,0.456688225,0.584430456,1,0,0,0,0,1,0.5,2
0.248881862,0.85045898,0.151316464,0,0,1,0,0,1,0.0,0
0.401948512,0.815227985,0.883835793,1,0,0,1,0,0,0.5,1
0.510296822,0.744522095,0.188144684,0,0,1,0,1,0,0.0,1
0.637342036,0.490068167,0.522104442,1,0,0,0,1,0,0.0,0
0.400467962,0.357742161,0.512013257,1,0,0,0,1,0,0.0,2
0.489407986,0.628293931,0.603945613,0,0,1,0,1,0,1.0,0
0.760097384,0.882412136,0.327434063,1,0,0,0,1,0,0.5,1
0.0848490447,0.889588594,0.873534203,0,1,0,0,1,0,1.0,0
0.289815098,0.15307343,0.444301546,1,0,0,0,0,1,0.5,1
0.727682114,0.456932783,0.700153589,1,0,0,0,1,0,0.0,0
0.900446475,0.491485864,0.635910869,1,0,0,1,0,0,0.5,1
0.536093593,0.978734612,0.117156081,0,1,0,1,0,0,0.5,0
0.555507839,0.694098115,0.622639358,0,0,1,0,1,0,0.5,0
0.151813418,0.436884105,0.550702691,0,1,0,1,0,0,1.0,2
0.475041747,0.0747549906,0.898604035,0,1,0,1,0,0,0.0,1
0.555986404,0.587115884,0.88087666,0,1,0,0,1,0,0.5,1
0.28034699,0.141272172,0.150954783,0,0,1,0,0,1,0.5,1
0.305781066,0.842727482,0.0816851482,1,0,0,0,0,1,0.5,0
0.408419967,0.764892757,0.294592232,0,1,0,0,1,0,0.0,2
0.0690676346,0.48748371,0.986612856,1,0,0,0,0,1,0.5,2
0.355975211,0.457750231,0.0215737764,0,1,0,0,0,1,0.5,1
0.250875592,0.902472019,0.672892213,0,1,0,0,1,0,0.0,0
0.361122489,0.324035436,0.608513713,0,1,0,1,0,0,1.0,1
0.163774028,0.286568969,0.646578252,0,1,0,0,0,1,0.5,0
0.896000922,0.942237556,0.218285888,0,1,0,0,1,0,0.5,1
0.613912821,0.818783522,0.226717353,0,1,0,1,0,0,0.0,2
0.695147216,0.829594314,0.430642068,0,0,1,0,0,1,0.5,2
0.799712658,0.23543413,0.0958578065,1,0,0,0,1,0,0.0,1
0.523520112,0.186131194,0.0746132061,1,0,0,0,0,1,1.0,2
0.132574275,0.0747280717,0.0883594528,0,0,1,0,0,1,0.0,2
0.560251236,0.27518943,0.572979152,0,1,0,0,1,0,0.5,1
0.607499063,0.785480976,0.397741854,0,0,1,1,0,0,0.0,0
0.758167505,0.278036505,0.293616772,0,0,1,0,1,0,0.0,0
0.460076571,0.742648125,0.315819383,0,0,1,1,0,0,0.0,2
0.171201289,0.28931284,0.207283303,1,0,0,0,1,0,0.0,2
0.319587111,0.425527871,0.411505342,0,0,1,0,1,0,1.0,2
0.394928187,0.9840042,0.203058064,0,1,0,0,0,1,0.0,2
0.663621366,0.282571137,0.698046029,0,0,1,1,0,0,0.0,1
0.59223938,0.407552093,0.123932511,1,0,0,1,0,0,0.5,1
0.388291895,0.336032808,0.948242068,1,0,0,1,0,0,0.5,0
0.987189472,0.154143736,0.0898189396,0,1,0,0,0,1,0.0,0
0.625486076,0.515399456,0.943460703,0,0,1,0,1,0,0.0,1
0.275365442,0.409756124,0.833294988,0,1,0,0,0,1,1.0,1
0.146693349,0.710142732,0.680712104,0,0,1,0,1,0,0.5,2
0.195216179,0.826714814,0.91230166,0,1,0,0,1,0,1.0,2
0.283659846,0.567037225,0.139218792,0,1,0,0,1,0,0.0,1
0.202647299,0.0805865973,0.176314771,0,1,0,0,1,0,1.0,2
0.22723867,0.637976229,0.252152592,1,0,0,0,1,0,1.0,2
0.320840418,0.10262119,0.24481152,1,0,0,0,0,1,0.5,1
0.214704916,0.635538518,0.310848266,0,0,1,1,0,0,0.5,2
0.901927173,0.700778425,0.575630903,1,0,0,0,1,0,0.5,2
0.126222059,0.237879246,0.0281726122,0,1,0,0,0,1,0.5,2
0.548285842,0.828378856,0.382272601,1,0,0,0,0,1,0.0,0
0.439876974,0.91553086,0.246385127,1,0,0,0,0,1,0.5,1
0.983259678,0.822432637,0.606629848,0,0,1,0,0,1,0.0,0
0.15643695,0.339853734,0.985169351,0,1,0,0,0,1,0.5,2
0.42796281,0.607310891,0.517654598,1,0,0,0,1,0,0.0,0
0.970996916,0.919074416,0.425685227,1,0,0,1,0,0,1.0,1
0.872231781,0.354631484,0.368243545,0,0,1,0,1,0,0.5,1
0.826218486,0.829026461,0.784949243,0,0,1,0,1,0,0.5,0
0.295007676,0.059001375,0.0719809309,0,1,0,1,0,0,1.0,0
0.212343201,0.053464368,0.959770501,0,0,1,0,1,0,0.5,2
0.685211062,0.771726072,0.417917877,0,1,0,1,0,0,0.0,1
0.932907164,0.773375213,0.313700736,0,1,0,0,1,0,1.0,2
0.578924775,0.799528301,0.974068105,1,0,0,1,0,0,0.5,1
0.593032062,0.933525503,0.935878873,1,0,0,0,0,1,0.5,1
0.315980136,0.162010998,0.641934156,1,0,0,1,0,0,0.0,0
0.781018257,0.270385742,0.0185073745,1,0,0,0,1,0,0.5,0
0.227691561,0.908538699,0.748534977,1,0,0,0,1,0,0.0,2
0.357495278,0.218374386,0.335557401,0,1,0,1,0,0,0.5,0
0.454164624,0.698117793,0.388280243,1,0,0,0,0,1,1.0,1
0.532229841,0.553939879,0.15874213,1,0,0,0,1,0,0.0,1
0.280289233,0.129033998,0.523458064,1,0,0,0,0,1,0.0,1
0.159094989,0.321000487,0.744552612,0,1,0,1,0,0,0.5,2
0.630089045,0.544353604,0.273011118,0,0,1,1,0,0,0.0,2
0.324199021,0.859732628,0.938732922,0,0,1,1,0,0,0.0,0
0.602176309,0.722161591,0.194736853,1,0,0,0,0,1,1.0,2
0.196644574,0.640789032,0.066262342,0,0,1,0,0,1,0.0,2
0.507083118,0.521231234,0.64436388,0,1,0,1,0,0,1.0,0
0.55595994,0.333749771,0.849318743,1,0,0,1,0,0,0.0,1
0.0992323607,0.163282663,0.953132868,0,1,0,1,0,0,1.0,2
0.369774073,0.438622236,0.767171025,0,1,0,0,0,1,1.0,1
0.177693948,0.0770925656,0.199650005,1,0,0,0,0,1,1.0,2
0.110206224,0.250503093,0.977661192,0,1,0,0,0,1,1.0,2
0.990462244,0.460859209,0.919435859,1,0,0,1,0,0,1.0,1
0.35623616,0.44767493,0.163167417,0,1,0,0,0,1,0.5,0
0.819380701,0.0920806602,0.558785856,0,0,1,0,1,0,0.0,0
0.291908622,0.60960716,0.555517435,0,0,1,0,0,1,0.5,0
0.697427571,0.57220006,0.442534775,0,0,1,0,0,1,0.0,1
0.772216439,0.124199092,0.984281301,0,1,0,0,1,0,0.0,0
0.615856826,0.946004927,0.0596222356,1,0,0,0,0,1,1.0,0
0.497997373,0.144413635,0.627208889,0,0,1,1,0,0,0.0,2
0.441248864,0.862092435,0.205303624,1,0,0,0,1,0,0.5,2
0.381424844,0.0502942465,0.527331233,0,0,1,1,0,0,0.0,2
0.933052659,0.888167024,0.779740751,0,0,1,0,1,0,0.0,2
0.83908844,0.0687337443,0.246726796,0,1,0,0,0,1,0.5,2
0.966775537,0.769921422,0.393359542,0,0,1,0,1,0,0.5,0
0.168082356,0.393606275,0.950768054,1,0,0,0,0,1,0.5,2
0.744324088,0.751305938,0.761480749,1,0,0,0,0,1,1.0,1
0.941423416,0.43165794,0.57272321,0,0,1,1,0,0,1.0,2
0.222171411,0.117362529,0.221997395,1,0,0,0,1,0,0.0,2
0.113171451,0.779131353,0.425305426,1,0,0,0,1,0,0.0,2
0.75406462,0.117690049,0.774061322,1,0,0,0,0,1,1.0,1
0.595749438,0.926014423,0.820543051,1,0,0,1,0,0,0.5,2
0.849737346,0.0984253362,0.244606197,1,0,0,1,0,0,0.5,1
0.182783753,0.505358994,0.662060201,0,0,1,0,0,1,0.5,0
0.805503964,0.736882687,0.0950029939,1,0,0,1,0,0,1.0,1
0.24154596,0.423584133,0.0232123081,1,0,0,1,0,0,0.5,2
0.20547314,0.256371796,0.548673928,0,0,1,0,0,1,0.0,0
0.206052512,0.771136403,0.224379852,0,1,0,1,0,0,1.0,0
0.823845983,0.795079947,0.0789120346,1,0,0,0,0,1,0.5,2
0.681937337,0.926560223,0.729828298,0,1,0,1,0,0,0.0,0
0.546912134,0.407356858,0.497974575,0,1,0,0,0,1,0.0,1
0.390888959,0.530939162,0.796276987,0,0,1,0,1,0,0.5,1
0.883340538,0.394972026,0.663944244,0,1,0,1,0,0,1.0,2
0.422822863,0.294227719,0.729804933,0,1,0,1,0,0,1.0,0
0.825769484,0.763481319,0.30736059,0,1,0,1,0,0,0.5,1
0.467178166,0.37266925,0.263275832,0,0,1,1,0,0,1.0,2
0.408097208,0.456741959,0.600874901,1,0,0,1,0,0,0.0,1
0.489545792,0.433489978,0.200082138,0,0,1,0,0,1,0.5,0
0.336308986,0.727028191,0.815412104,0,0,1,1,0,0,1.0,1
0.760228932,0.921905816,0.522920191,0,0,1,0,0,1,1.0,2
0.527584374,0.683418274,0.226989925,1,0,0,0,1,0,1.0,2
0.270602047,0.498003453,0.625168204,0,1,0,0,1,0,0.5,0
0.904595852,0.790244877,0.945035756,1,0,0,0,0,1,0.5,1
0.414696664,0.658922732,0.0820947289,0,1,0,0,1,0,0.0,1
0.566375196,0.107579842,0.109345205,1,0,0,0,0,1,0.5,2
0.911148489,0.140880406,0.843839169,0,0,1,1,0,0,0.5,1
0.643026114,0.0860210955,0.109593771,0,0,1,0,0,1,1.0,0
0.161053136,0.4839755,0.0393753685,0,1,0,0,1,0,1.0,2
0.942840517,0.834560752,0.34793058,0,0,1,0,0,1,0.5,1
0.646322668,0.347429007,0.466705889,0,0,1,0,1,0,1.0,0
0.368160337,0.414952189,0.569444418,1,0,0,0,0,1,1.0,1
0.182308465,0.914003253,0.507300258,0,1,0,0,1,0,0.5,2
0.804323912,0.845058262,0.913184583,1,0,0,1,0,0,0.5,1
0.63906914,0.681795716,0.768668115,1,0,0,0,0,1,1.0,0
0.556788027,0.303463578,0.983810246,0,0,1,1,0,0,0.0,2
0.899197936,0.161189407,0.47645542,1,0,0,1,0,0,0.0,1
0.799167335,0.0652558804,0.0843296126,0,1,0,1,0,0,0.5,2
0.194091141,0.151660144,0.955530643,0,0,1,0,1,0,0.0,2
0.346135974,0.32796663,0.00411316147,0,1,0,0,1,0,1.0,1
0.286064684,0.574200571,0.776095986,0,1,0,1,0,0,1.0,2
0.756748974,0.11080008,0.03128203,0,1,0,0,0,1,0.5,1
0.0818558112,0.179416388,0.761214197,0,1,0,0,1,0,0.0,2
0.591395199,0.222026661,0.937938929,1,0,0,0,1,0,1.0,2
